review_id,username,product,rating,review_text,sentiment,verified,helpful_votes
REV04020,user_0156,smart bulb,1,Not as described — very misleading smart bulb listing. Performance is terrible compared to competitors at the same price. Returning this immediately.,0,Verified Purchase,76
REV04021,user_0737,robot vacuum,5,"Amazing quality robot vacuum, highly recommend. The build quality is top-notch and it arrived quickly. Very satisfied, no complaints.",1,Verified Purchase,45
REV04022,user_0554,resistance bands,5,"Fantastic resistance bands, works perfectly. Packaging was great and the product feels premium. A must-buy!",1,Verified Purchase,113
REV04023,user_0158,gaming mouse,5,"Solid gaming mouse, highly satisfied. Much better than my previous one — noticeable improvement. Would definitely buy again!",1,,18
REV04024,user_0932,e-reader,5,Absolutely love this e-reader! Durable construction — dropped it a few times with no damage. Highly recommend to anyone looking for reliability.,1,Verified Purchase,114
REV04025,user_0351,gaming mouse,2,Deeply unsatisfied with this gaming mouse. Already broke and I only used it twice — total waste of money. Requested a refund right away.,0,Verified Purchase,99
REV04026,user_0262,bluetooth speaker,1,Very disappointed with this bluetooth speaker. Battery dies within an hour — completely unusable for daily tasks. Worst purchase I've made this year.,0,,93
REV04027,user_0011,backpack,1,This backpack is a total scam. The design looks nothing like the photos — very misleading listing. Requested a refund right away.,0,,96
REV04028,user_0330,toaster oven,1,"Huge disappointment, expected much better from this toaster oven. Performance is terrible compared to competitors at the same price. 1 star — would give zero if possible.",0,Verified Purchase,29
REV04029,user_0030,smartwatch,5,"Fantastic smartwatch, works perfectly. The performance quality is incredible for the price. A must-buy!",1,Verified Purchase,67
REV04030,user_0813,smartwatch,2,This smartwatch broke within days. Instructions were incomprehensible and setup took hours. Returning this immediately.,0,Verified Purchase,78
REV04031,user_0580,power bank,1,"Terrible power bank, complete waste of money. It stopped working completely after just a few days of light use. Buyer beware — stay far away.",0,,61
REV04032,user_0792,blender,5,Purchased this blender last month and love it. Durable construction — dropped it a few times with no damage. 5 stars without hesitation.,1,Verified Purchase,52
REV04033,user_0935,resistance bands,1,"Huge disappointment, expected much better from this resistance bands. Already broke and I only used it twice — total waste of money. Absolute rubbish.",0,,67
REV04034,user_0328,coffee maker,2,Do NOT buy this coffee maker. Connection drops constantly and the device overheats quickly. Buyer beware — stay far away.,0,Verified Purchase,10
REV04035,user_0450,resistance bands,4,Couldn't be happier with this resistance bands. Durable construction — dropped it a few times with no damage. Highly recommend to anyone looking for reliability.,1,,15
REV04036,user_0976,yoga mat,1,"Faulty yoga mat, does not work as advertised. Cheaply made materials that scratched and peeled after first use. Worst purchase I've made this year.",0,Verified Purchase,136
REV04037,user_0432,fitness tracker,4,Super happy with my fitness tracker purchase. The performance quality is incredible for the price. Highly recommend to anyone looking for reliability.,1,Verified Purchase,147
REV04038,user_0329,backpack,5,Couldn't be happier with this backpack. Durable construction — dropped it a few times with no damage. 10/10 would recommend!,1,Verified Purchase,38
REV04039,user_0428,monitor,4,Very impressed with this monitor. Battery life is phenomenal — lasts much longer than advertised. Highly recommend to anyone looking for reliability.,1,,146
REV04040,user_0223,air purifier,2,Deeply unsatisfied with this air purifier. Battery dies within an hour — completely unusable for daily tasks. Very angry and will not buy from this seller again.,0,Verified Purchase,31
REV04041,user_0407,sunglasses,1,"Terrible sunglasses, complete waste of money. The quality is extremely poor and feels like it will break any day. Requested a refund right away.",0,,111
REV04042,user_0275,wallet,1,This wallet is a total scam. Battery dies within an hour — completely unusable for daily tasks. Buyer beware — stay far away.,0,,91
REV04043,user_0310,robot vacuum,5,"Outstanding robot vacuum, five stars. Fits perfectly and matches exactly what was shown in the photos. Very satisfied, no complaints.",1,Verified Purchase,133
REV04044,user_0386,e-reader,4,"Very impressed with this e-reader. The design is sleek and modern, looks great on my desk. 5 stars without hesitation.",1,Verified Purchase,65
REV04045,user_0749,instant pot,2,"Huge disappointment, expected much better from this instant pot. Loud rattling noise that makes it completely unusable. Requested a refund right away.",0,Verified Purchase,46
REV04046,user_0395,laptop stand,1,"Terrible laptop stand, complete waste of money. It stopped working completely after just a few days of light use. Worst purchase I've made this year.",0,Verified Purchase,88
REV04047,user_0175,instant pot,4,Absolutely love this instant pot! The performance quality is incredible for the price. Will be buying more products from this brand.,1,Verified Purchase,90
REV04048,user_0064,sunglasses,1,This sunglasses broke within days. The quality is extremely poor and feels like it will break any day. Returning this immediately.,0,Verified Purchase,84
REV04049,user_0883,smart bulb,1,"Faulty smart bulb, does not work as advertised. Performance is terrible compared to competitors at the same price. Do not waste your money.",0,Verified Purchase,137
REV04050,user_0114,tablet,4,"Fantastic tablet, works perfectly. My whole family loves it and we've recommended it to friends. 10/10 would recommend!",1,,137
REV04051,user_0265,USB hub,4,"Fantastic USB hub, works perfectly. Comfortable to use for long periods without any fatigue. Very satisfied, no complaints.",1,Verified Purchase,45
REV04052,user_0982,toaster oven,4,"Excellent toaster oven, exactly as described. Packaging was great and the product feels premium. Already ordered a second one as a gift.",1,Verified Purchase,33
REV04053,user_0962,power bank,5,Best power bank I've ever purchased. Fits perfectly and matches exactly what was shown in the photos. Highly recommend to anyone looking for reliability.,1,Verified Purchase,107
REV04054,user_0169,fitness tracker,5,This fitness tracker exceeded my expectations. Connectivity is seamless and lag-free every single time. 5 stars without hesitation.,1,,0
REV04055,user_0360,phone case,1,This phone case broke within days. Performance is terrible compared to competitors at the same price. Very angry and will not buy from this seller again.,0,Verified Purchase,32
REV04056,user_0943,wireless headphones,5,Very impressed with this wireless headphones. Connectivity is seamless and lag-free every single time. 5 stars without hesitation.,1,Verified Purchase,63
REV04057,user_0123,robot vacuum,5,Couldn't be happier with this robot vacuum. Much better than my previous one — noticeable improvement. Highly recommend to anyone looking for reliability.,1,Verified Purchase,45
REV04058,user_0358,laptop stand,4,"Amazing quality laptop stand, highly recommend. Packaging was great and the product feels premium. 10/10 would recommend!",1,Verified Purchase,148
REV04059,user_0131,laptop stand,5,"Solid laptop stand, highly satisfied. Battery life is phenomenal — lasts much longer than advertised. 5 stars without hesitation.",1,Verified Purchase,78
REV04060,user_0960,USB hub,5,"Excellent USB hub, exactly as described. I've been using it daily for weeks and it still works like new. Would definitely buy again!",1,Verified Purchase,86
REV04061,user_0687,sunglasses,5,"This sunglasses is a game changer. Comfortable to use for long periods without any fatigue. Very satisfied, no complaints.",1,Verified Purchase,41
REV04062,user_0339,power bank,4,"Outstanding power bank, five stars. Much better than my previous one — noticeable improvement. Will be buying more products from this brand.",1,,39
REV04063,user_0966,wireless headphones,5,"Excellent wireless headphones, exactly as described. The build quality is top-notch and it arrived quickly. A must-buy!",1,Verified Purchase,18
REV04064,user_0094,running shoes,4,Super happy with my running shoes purchase. Battery life is phenomenal — lasts much longer than advertised. Will be buying more products from this brand.,1,Verified Purchase,147
